Models of pre main sequence, Bernasconi & Maeder 1996 (0.020)

   7  51
 
    9.00

33 0.6752054E+06   5.0000 2.751 4.204 0.679600 0.300100 0.000005 0.001067 0.000417 0.003460 0.010020 0.000008 0.000014 0.001693
34 0.6996052E+06   5.0000 2.754 4.207 0.679500 0.300100 0.000003 0.000592 0.000247 0.004199 0.010020 0.000009 0.000011 0.001693
35 0.7233713E+06   5.0000 2.786 4.219 0.679400 0.300100 0.000002 0.000236 0.000098 0.004778 0.010020 0.000011 0.000007 0.001693
36 0.7499893E+06   5.0000 2.832 4.237 0.679300 0.300100 0.000001 0.000056 0.000019 0.005077 0.010010 0.000017 0.000001 0.001693
37 0.7766073E+06   5.0000 2.846 4.250 0.679200 0.300200 0.000001 0.000048 0.000015 0.005094 0.009998 0.000028 0.000000 0.001693
38 0.8048224E+06   5.0000 2.815 4.250 0.679100 0.300300 0.000001 0.000053 0.000017 0.005090 0.009985 0.000036 0.000000 0.001693
39 0.8399804E+06   5.0000 2.778 4.246 0.679000 0.300500 0.000001 0.000047 0.000015 0.005108 0.009963 0.000049 0.000000 0.001693
40 0.8746606E+06   5.0000 2.764 4.244 0.678800 0.300700 0.000001 0.000047 0.000015 0.005118 0.009942 0.000059 0.000000 0.001693
41 0.9237786E+06   5.0000 2.761 4.243 0.678600 0.300900 0.000001 0.000047 0.000015 0.005136 0.009912 0.000069 0.000000 0.001693
42 0.9598696E+06   5.0000 2.761 4.243 0.678400 0.301100 0.000001 0.000047 0.000015 0.005151 0.009889 0.000075 0.000000 0.001693
43 0.1008954E+07   5.0000 2.761 4.243 0.678200 0.301300 0.000001 0.000048 0.000015 0.005169 0.009863 0.000080 0.000000 0.001693
44 0.1053129E+07   5.0000 2.761 4.243 0.678000 0.301500 0.000001 0.000048 0.000015 0.005189 0.009836 0.000084 0.000000 0.001693
45 0.1110557E+07   5.0000 2.761 4.243 0.677700 0.301800 0.000001 0.000048 0.000015 0.005216 0.009802 0.000088 0.000000 0.001693
46 0.1237473E+07   5.0000 2.761 4.243 0.677100 0.302400 0.000001 0.000048 0.000015 0.005272 0.009734 0.000091 0.000000 0.001693
47 0.1351698E+07   5.0000 2.761 4.243 0.676600 0.302900 0.000001 0.000049 0.000015 0.005327 0.009668 0.000093 0.000000 0.001693
48 0.1500189E+07   5.0000 2.760 4.243 0.676000 0.303600 0.000001 0.000049 0.000015 0.005389 0.009596 0.000093 0.000000 0.001693
49 0.1633832E+07   5.0000 2.760 4.242 0.675300 0.304200 0.000001 0.000050 0.000015 0.005451 0.009524 0.000094 0.000000 0.001693
50 0.1807567E+07   5.0000 2.760 4.242 0.674500 0.305000 0.000001 0.000051 0.000016 0.005530 0.009432 0.000095 0.000000 0.001693
51 0.2033423E+07   5.0000 2.761 4.242 0.673400 0.306100 0.000001 0.000052 0.000016 0.005631 0.009315 0.000094 0.000000 0.001693

    3.00

 1 1.0000000E+01   3.0000 2.592 3.619 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 2 0.2696102E+04   3.0000 2.438 3.631 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 3 0.6956989E+04   3.0000 2.290 3.642 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 4 0.1456111E+05   3.0000 2.145 3.652 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 5 0.2834207E+05   3.0000 2.004 3.662 0.680000 0.300000 0.000043 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 6 0.6100002E+05   3.0000 1.860 3.672 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 7 0.9881870E+05   3.0000 1.711 3.681 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 8 0.1760090E+06   3.0000 1.548 3.692 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 9 0.2667059E+06   3.0000 1.433 3.699 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
10 0.3531394E+06   3.0000 1.366 3.705 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
11 0.4319584E+06   3.0000 1.316 3.707 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
12 0.5126677E+06   3.0000 1.278 3.711 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
13 0.6039964E+06   3.0000 1.246 3.714 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
14 0.6803499E+06   3.0000 1.228 3.716 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
15 0.7570215E+06   3.0000 1.216 3.719 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
16 0.8352056E+06   3.0000 1.210 3.721 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
17 0.9219338E+06   3.0000 1.212 3.725 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
18 0.1017589E+07   3.0000 1.226 3.729 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
19 0.1094762E+07   3.0000 1.247 3.733 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
20 0.1187203E+07   3.0000 1.286 3.739 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
21 0.1269157E+07   3.0000 1.338 3.745 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
22 0.1351473E+07   3.0000 1.399 3.752 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
23 0.1443893E+07   3.0000 1.467 3.761 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
24 0.1529762E+07   3.0000 1.523 3.771 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
25 0.1611238E+07   3.0000 1.578 3.781 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
26 0.1721392E+07   3.0000 1.657 3.802 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
27 0.1813041E+07   3.0000 1.729 3.829 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
28 0.1892152E+07   3.0000 1.795 3.858 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
29 0.1988083E+07   3.0000 1.877 3.897 0.680000 0.300000 0.000055 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
30 0.2064498E+07   3.0000 1.945 3.930 0.680000 0.300000 0.000055 0.003473 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
31 0.2144548E+07   3.0000 2.013 3.967 0.680000 0.300000 0.000055 0.003468 0.000062 0.001030 0.010020 0.000007 0.000023 0.001693
32 0.2223025E+07   3.0000 2.073 4.003 0.680000 0.300000 0.000045 0.003421 0.000111 0.001035 0.010020 0.000007 0.000023 0.001693
33 0.2307906E+07   3.0000 2.124 4.041 0.679900 0.300000 0.000018 0.002870 0.000473 0.001290 0.010020 0.000007 0.000022 0.001693
34 0.2384064E+07   3.0000 2.126 4.066 0.679900 0.300000 0.000015 0.002553 0.000533 0.001594 0.010020 0.000007 0.000021 0.001693
35 0.2463006E+07   3.0000 2.044 4.068 0.679800 0.300000 0.000013 0.002162 0.000558 0.002025 0.010020 0.000007 0.000020 0.001693
36 0.2562019E+07   3.0000 1.925 4.054 0.679700 0.300100 0.000007 0.001338 0.000497 0.003055 0.010020 0.000008 0.000018 0.001693
37 0.2692143E+07   3.0000 1.912 4.057 0.679500 0.300100 0.000006 0.000608 0.000253 0.004171 0.010020 0.000009 0.000014 0.001693
38 0.2823262E+07   3.0000 1.968 4.077 0.679400 0.300100 0.000004 0.000149 0.000060 0.004919 0.010020 0.000011 0.000007 0.001693
39 0.2913591E+07   3.0000 2.009 4.093 0.679300 0.300200 0.000003 0.000045 0.000015 0.005093 0.010010 0.000018 0.000002 0.001693
40 0.3036086E+07   3.0000 2.008 4.103 0.679100 0.300400 0.000002 0.000039 0.000012 0.005106 0.009992 0.000035 0.000000 0.001693
41 0.3154481E+07   3.0000 1.976 4.102 0.678900 0.300500 0.000002 0.000039 0.000012 0.005107 0.009978 0.000049 0.000000 0.001693
42 0.3250381E+07   3.0000 1.954 4.100 0.678800 0.300700 0.000002 0.000039 0.000012 0.005108 0.009966 0.000059 0.000000 0.001693
43 0.3328060E+07   3.0000 1.943 4.098 0.678700 0.300800 0.000002 0.000039 0.000012 0.005111 0.009957 0.000068 0.000000 0.001693
44 0.3443155E+07   3.0000 1.939 4.098 0.678500 0.300900 0.000002 0.000038 0.000012 0.005114 0.009940 0.000082 0.000000 0.001693
45 0.3527725E+07   3.0000 1.938 4.098 0.678400 0.301000 0.000002 0.000039 0.000012 0.005115 0.009931 0.000089 0.000000 0.001693
46 0.3657117E+07   3.0000 1.938 4.098 0.678200 0.301200 0.000002 0.000039 0.000012 0.005120 0.009913 0.000103 0.000000 0.001693
47 0.3825327E+07   3.0000 1.938 4.098 0.678000 0.301500 0.000002 0.000039 0.000012 0.005125 0.009893 0.000118 0.000000 0.001693
48 0.3976716E+07   3.0000 1.938 4.098 0.677800 0.301700 0.000002 0.000039 0.000012 0.005132 0.009872 0.000132 0.000000 0.001693
49 0.4173522E+07   3.0000 1.938 4.098 0.677600 0.301900 0.000002 0.000039 0.000012 0.005140 0.009850 0.000145 0.000000 0.001693
50 0.4350647E+07   3.0000 1.937 4.098 0.677300 0.302200 0.000002 0.000039 0.000012 0.005149 0.009826 0.000160 0.000000 0.001693
51 0.4580910E+07   3.0000 1.937 4.098 0.676900 0.302500 0.000002 0.000039 0.000012 0.005162 0.009795 0.000177 0.000000 0.001693

    2.00

 1 1.0000000E+01   2.0000 2.243 3.621 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 2 0.3733068E+04   2.0000 2.090 3.630 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 3 0.9919275E+04   2.0000 1.944 3.640 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 4 0.2160368E+05   2.0000 1.790 3.650 0.680000 0.300000 0.000041 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 5 0.4539219E+05   2.0000 1.650 3.659 0.680000 0.300000 0.000046 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 6 0.8492547E+05   2.0000 1.517 3.667 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 7 0.1315440E+06   2.0000 1.384 3.675 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 8 0.2056014E+06   2.0000 1.242 3.680 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
 9 0.3315615E+06   2.0000 1.102 3.685 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
10 0.5338796E+06   2.0000 0.963 3.690 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
11 0.8732801E+06   2.0000 0.828 3.696 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
12 0.1567352E+07   2.0000 0.695 3.703 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
13 0.2399747E+07   2.0000 0.650 3.714 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
14 0.3200045E+07   2.0000 0.690 3.729 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
15 0.3783363E+07   2.0000 0.779 3.744 0.680000 0.300000 0.000054 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
16 0.4250875E+07   2.0000 0.919 3.760 0.680000 0.300000 0.000055 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
17 0.4611773E+07   2.0000 1.025 3.775 0.680000 0.300000 0.000056 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
18 0.4984022E+07   2.0000 1.132 3.793 0.680000 0.300000 0.000058 0.003474 0.000056 0.001030 0.010020 0.000007 0.000023 0.001693
19 0.5256792E+07   2.0000 1.212 3.813 0.680000 0.300000 0.000061 0.003473 0.000057 0.001030 0.010020 0.000007 0.000023 0.001693
